Generation:71, Observation:[[72, 1], [64, 2], [61, 22], [78, 13], [58, 2], [97, 16], [72, 47], [9, 71], [58, 38], [40, 2], [75, 0], [100, 11], [43, 55], [75, 0], [62, 22], [69, 0], [63, 2], [71, 2], [11, 68], [2, 100], [66, 17], [4, 100], [20, 29], [61, 45], [71, 38]], Rewards:[14, 13, 10, 17, 9, 11, 13, 13, 7, 9, 12, 11, 9, 12, 10, 10, 13, 14, 14, 5, 13, 5, 18, 7, 11]
Generation:72, Observation:[[75, 1], [66, 2], [61, 24], [81, 13], [60, 2], [100, 16], [73, 47], [9, 72], [58, 37], [42, 2], [75, 1], [100, 12], [43, 56], [76, 0], [65, 22], [70, 0], [64, 2], [70, 2], [11, 71], [2, 100], [66, 19], [4, 100], [20, 31], [63, 45], [71, 39]], Rewards:[14, 13, 11, 17, 10, 11, 13, 14, 7, 9, 14, 10, 9, 12, 11, 10, 12, 13, 13, 5, 12, 5, 18, 8, 13]
Generation:73, Observation:[[76, 1], [67, 2], [61, 25], [84, 13], [63, 2], [100, 16], [74, 47], [9, 75], [58, 38], [42, 5], [76, 1], [100, 10], [46, 56], [77, 0], [62, 22], [70, 3], [65, 2], [72, 2], [11, 72], [2, 100], [66, 22], [4, 100], [20, 34], [65, 45], [71, 42]], Rewards:[13, 13, 9, 16, 11, 11, 13, 13, 8, 13, 13, 11, 8, 12, 9, 17, 11, 14, 14, 6, 11, 5, 18, 9, 11]
Generation:74, Observation:[[77, 1], [67, 1], [61, 26], [87, 13], [60, 2], [100, 16], [77, 47], [9, 76], [58, 39], [43, 5], [77, 1], [100, 10], [48, 56], [79, 0], [63, 22], [68, 3], [67, 2], [72, 0], [11, 74], [2, 100], [68, 22], [4, 100], [20, 37], [67, 45], [73, 42]], Rewards:[13, 10, 10, 16, 11, 11, 13, 14, 8, 13, 13, 12, 7, 12, 10, 16, 12, 10, 13, 6, 12, 6, 18, 8, 12]
Generation:75, Observation:[[77, 0], [69, 1], [61, 28], [89, 13], [59, 2], [100, 16], [78, 47], [9, 79], [58, 41], [45, 5], [79, 1], [100, 8], [49, 56], [82, 0], [66, 22], [70, 3], [67, 4], [75, 0], [11, 77], [2, 100], [66, 22], [2, 100], [20, 40], [69, 45], [73, 44]], Rewards:[11, 13, 9, 14, 11, 12, 14, 14, 8, 13, 15, 12, 7, 12, 10, 16, 15, 11, 13, 7, 10, 7, 18, 10, 10]
Generation:76, Observation:[[78, 0], [71, 1], [61, 29], [92, 13], [58, 2], [100, 16], [75, 47], [9, 81], [58, 44], [45, 8], [81, 1], [100, 8], [50, 56], [84, 0], [69, 22], [71, 3], [68, 4], [73, 0], [11, 79], [2, 100], [68, 22], [2, 100], [20, 43], [70, 45], [74, 44]], Rewards:[12, 13, 11, 14, 11, 12, 13, 14, 6, 13, 15, 11, 7, 12, 10, 14, 14, 11, 13, 8, 9, 8, 17, 10, 10]
Generation:77, Observation:[[80, 0], [73, 1], [61, 27], [93, 13], [57, 2], [99, 16], [77, 47], [9, 82], [58, 46], [46, 8], [79, 1], [100, 8], [52, 56], [85, 0], [70, 22], [74, 3], [70, 4], [75, 0], [11, 80], [2, 100], [70, 22], [3, 100], [20, 46], [72, 45], [74, 46]], Rewards:[12, 13, 13, 14, 11, 13, 13, 13, 7, 13, 15, 12, 7, 12, 9, 15, 14, 12, 12, 8, 9, 8, 18, 6, 8]
Generation:78, Observation:[[81, 0], [75, 1], [58, 27], [93, 16], [55, 2], [100, 16], [78, 47], [9, 85], [55, 46], [48, 8], [80, 1], [100, 8], [53, 56], [87, 0], [72, 22], [77, 3], [73, 4], [77, 0], [11, 82], [2, 100], [71, 22], [3, 100], [17, 46], [74, 45], [77, 46]], Rewards:[12, 14, 14, 12, 11, 12, 13, 11, 8, 13, 15, 13, 7, 11, 9, 15, 15, 10, 13, 7, 10, 7, 18, 6, 8]
Generation:79, Observation:[[82, 0], [77, 1], [58, 28], [95, 16], [53, 2], [100, 16], [81, 47], [11, 85], [55, 47], [50, 8], [82, 1], [100, 8], [56, 56], [87, 3], [71, 22], [79, 3], [74, 4], [80, 0], [11, 85], [4, 100], [73, 22], [3, 100], [17, 48], [74, 44], [80, 46]], Rewards:[12, 12, 14, 13, 10, 12, 11, 10, 9, 12, 13, 13, 8, 16, 11, 14, 16, 11, 10, 7, 11, 7, 21, 5, 9]
Generation:80, Observation:[[82, 0], [79, 1], [58, 30], [98, 16], [52, 2], [100, 16], [81, 48], [11, 86], [55, 46], [53, 8], [84, 1], [100, 7], [59, 56], [87, 0], [74, 22], [82, 3], [76, 4], [83, 0], [11, 87], [4, 100], [74, 22], [3, 100], [20, 48], [77, 44], [80, 47]], Rewards:[12, 13, 12, 13, 10, 12, 10, 10, 8, 14, 15, 13, 9, 12, 11, 16, 16, 13, 10, 7, 11, 7, 20, 6, 9]
Generation:81, Observation:[[82, 0], [81, 1], [58, 31], [100, 16], [53, 2], [100, 16], [84, 48], [11, 84], [55, 48], [55, 8], [82, 1], [100, 7], [62, 56], [89, 0], [76, 22], [82, 6], [79, 4], [86, 0], [11, 85], [4, 100], [76, 22], [3, 98], [20, 50], [77, 42], [82, 47]], Rewards:[11, 14, 13, 13, 10, 13, 12, 12, 7, 14, 12, 12, 8, 11, 9, 14, 14, 13, 12, 8, 9, 8, 21, 5, 8]
Generation:82, Observation:[[83, 0], [81, 2], [58, 32], [100, 16], [55, 2], [100, 16], [84, 50], [11, 85], [55, 50], [58, 8], [84, 1], [100, 7], [64, 56], [90, 0], [78, 22], [85, 6], [81, 4], [88, 0], [11, 83], [6, 100], [78, 22], [3, 99], [20, 52], [79, 42], [83, 47]], Rewards:[11, 14, 13, 13, 9, 13, 10, 12, 6, 15, 14, 12, 8, 12, 9, 16, 14, 13, 12, 8, 9, 8, 21, 5, 8]
Generation:83, Observation:[[86, 0], [83, 2], [58, 33], [100, 16], [52, 2], [100, 16], [84, 51], [11, 87], [55, 53], [61, 8], [87, 1], [100, 7], [67, 56], [91, 0], [79, 22], [85, 4], [83, 4], [90, 0], [11, 86], [8, 100], [78, 20], [3, 100], [20, 50], [79, 44], [83, 50]], Rewards:[14, 14, 12, 13, 9, 13, 10, 12, 7, 16, 16, 14, 8, 11, 10, 16, 14, 12, 12, 7, 9, 8, 18, 4, 6]
Generation:84, Observation:[[88, 0], [84, 2], [58, 34], [100, 16], [55, 2], [100, 16], [85, 51], [11, 90], [56, 53], [63, 8], [88, 1], [100, 7], [67, 59], [94, 0], [78, 22], [85, 2], [86, 4], [93, 0], [11, 88], [8, 97], [80, 20], [1, 100], [20, 53], [81, 44], [86, 50]], Rewards:[13, 14, 13, 13, 9, 13, 8, 9, 6, 16, 15, 13, 7, 11, 11, 14, 16, 11, 12, 8, 10, 10, 20, 6, 8]
Generation:85, Observation:[[91, 0], [85, 2], [58, 35], [100, 16], [57, 2], [100, 16], [88, 51], [11, 91], [56, 55], [66, 8], [89, 1], [100, 7], [68, 59], [97, 0], [78, 23], [87, 2], [87, 4], [95, 0], [12, 88], [8, 98], [80, 19], [1, 100], [20, 56], [84, 44], [86, 52]], Rewards:[12, 14, 13, 13, 10, 13, 9, 9, 5, 16, 16, 13, 8, 11, 9, 15, 16, 11, 12, 8, 12, 11, 21, 5, 8]
Generation:86, Observation:[[90, 0], [87, 2], [58, 37], [100, 16], [59, 2], [100, 16], [88, 54], [11, 92], [56, 58], [68, 8], [89, 0], [100, 7], [68, 62], [100, 0], [79, 23], [89, 2], [86, 4], [98, 0], [12, 91], [8, 99], [83, 19], [1, 100], [20, 58], [85, 44], [86, 51]], Rewards:[13, 16, 12, 12, 11, 12, 9, 10, 5, 16, 13, 12, 6, 11, 11, 14, 15, 11, 9, 8, 10, 13, 20, 6, 6]
Generation:87, Observation:[[91, 0], [88, 2], [61, 37], [100, 16], [56, 2], [100, 16], [89, 54], [12, 92], [56, 61], [71, 8], [91, 0], [100, 7], [66, 62], [100, 0], [82, 23], [91, 2], [89, 4], [98, 2], [12, 90], [8, 100], [86, 19], [1, 100], [20, 61], [85, 46], [87, 51]], Rewards:[13, 14, 13, 13, 8, 13, 8, 11, 3, 17, 13, 13, 7, 11, 9, 13, 16, 14, 11, 7, 9, 12, 20, 4, 6]
Generation:88, Observation:[[94, 0], [88, 1], [61, 40], [100, 16], [56, 0], [100, 16], [91, 54], [12, 94], [56, 59], [73, 8], [93, 0], [100, 7], [69, 62], [100, 0], [85, 23], [93, 2], [89, 6], [96, 2], [12, 93], [8, 100], [88, 19], [1, 100], [20, 62], [87, 46], [90, 51]], Rewards:[14, 13, 10, 12, 5, 12, 9, 11, 5, 17, 13, 14, 6, 12, 6, 15, 15, 17, 11, 8, 10, 13, 21, 4, 8]
Generation:89, Observation:[[96, 0], [90, 1], [61, 41], [100, 16], [53, 0], [100, 16], [93, 54], [12, 95], [58, 59], [76, 8], [96, 0], [100, 7], [69, 65], [100, 0], [88, 23], [96, 2], [91, 6], [96, 1], [12, 95], [8, 100], [88, 22], [1, 100], [20, 63], [89, 46], [91, 51]], Rewards:[13, 14, 10, 13, 5, 13, 9, 11, 4, 16, 13, 15, 7, 12, 6, 15, 15, 14, 11, 9, 6, 13, 22, 5, 7]
Generation:90, Observation:[[97, 0], [91, 1], [61, 44], [100, 16], [50, 0], [100, 16], [95, 54], [12, 98], [56, 59], [74, 8], [97, 0], [100, 6], [71, 65], [100, 0], [90, 23], [98, 2], [92, 6], [97, 1], [12, 96], [8, 100], [91, 22], [1, 100], [20, 65], [91, 46], [93, 51]], Rewards:[13, 12, 10, 12, 5, 12, 9, 9, 6, 17, 13, 16, 6, 12, 7, 18, 15, 14, 9, 11, 6, 13, 21, 4, 8]
Generation:91, Observation:[[100, 0], [94, 1], [61, 45], [100, 16], [49, 0], [100, 16], [98, 54], [11, 98], [56, 61], [76, 8], [100, 0], [99, 6], [71, 67], [100, 0], [91, 23], [98, 0], [94, 6], [98, 1], [12, 98], [10, 100], [91, 23], [1, 100], [20, 68], [92, 46], [95, 51]], Rewards:[13, 15, 9, 12, 5, 12, 9, 10, 4, 17, 13, 15, 6, 13, 6, 12, 14, 16, 9, 10, 6, 13, 22, 5, 8]
Generation:92, Observation:[[100, 0], [97, 1], [63, 45], [100, 16], [47, 0], [100, 16], [100, 54], [11, 99], [56, 58], [77, 8], [97, 0], [100, 6], [73, 67], [100, 0], [93, 23], [99, 0], [95, 6], [98, 3], [12, 100], [10, 100], [93, 23], [1, 97], [20, 71], [93, 46], [96, 51]], Rewards:[12, 15, 9, 10, 5, 10, 12, 10, 8, 17, 12, 15, 5, 12, 5, 12, 11, 13, 11, 11, 5, 17, 22, 4, 7]
Generation:93, Observation:[[100, 0], [99, 1], [63, 48], [100, 16], [46, 0], [100, 16], [100, 53], [11, 100], [56, 55], [79, 8], [97, 0], [100, 6], [73, 70], [100, 0], [95, 23], [100, 0], [97, 6], [98, 6], [12, 97], [10, 100], [96, 23], [1, 99], [18, 71], [93, 44], [97, 51]], Rewards:[12, 17, 6, 11, 5, 11, 11, 11, 9, 17, 10, 13, 5, 12, 4, 12, 10, 12, 12, 11, 4, 18, 22, 3, 6]
Generation:94, Observation:[[100, 0], [100, 1], [63, 50], [100, 16], [45, 0], [100, 16], [100, 54], [11, 100], [56, 53], [81, 8], [99, 0], [100, 6], [76, 70], [100, 0], [98, 23], [99, 0], [97, 3], [95, 6], [12, 99], [10, 100], [97, 23], [1, 100], [18, 72], [93, 41], [97, 48]], Rewards:[12, 13, 7, 11, 5, 11, 12, 10, 11, 17, 13, 14, 4, 12, 7, 13, 13, 9, 9, 10, 5, 14, 22, 3, 5]
Generation:95, Observation:[[100, 0], [98, 1], [63, 51], [100, 16], [42, 0], [100, 16], [100, 51], [11, 98], [56, 52], [83, 8], [100, 0], [100, 8], [76, 72], [100, 0], [98, 26], [99, 1], [100, 3], [97, 6], [12, 100], [10, 100], [97, 22], [1, 100], [18, 73], [93, 44], [98, 48]], Rewards:[12, 14, 7, 10, 5, 10, 9, 10, 13, 15, 12, 13, 4, 12, 6, 16, 13, 9, 10, 9, 4, 14, 23, 3, 6]
Generation:96, Observation:[[100, 0], [100, 1], [63, 54], [97, 16], [39, 0], [100, 16], [100, 52], [11, 100], [56, 49], [84, 8], [100, 0], [100, 8], [76, 74], [100, 0], [100, 26], [100, 1], [100, 3], [97, 5], [12, 97], [10, 100], [100, 22], [1, 100], [18, 75], [96, 44], [95, 48]], Rewards:[11, 11, 7, 6, 5, 7, 7, 9, 11, 16, 11, 10, 4, 11, 7, 11, 10, 10, 11, 9, 7, 16, 22, 4, 3]
Generation:97, Observation:[[100, 3], [100, 1], [66, 54], [97, 17], [37, 0], [100, 16], [100, 54], [11, 100], [59, 49], [86, 8], [100, 0], [100, 11], [75, 74], [100, 0], [100, 27], [100, 1], [100, 6], [100, 5], [12, 99], [10, 100], [100, 25], [1, 100], [18, 77], [99, 44], [98, 48]], Rewards:[10, 10, 6, 5, 5, 6, 6, 11, 11, 16, 10, 7, 4, 10, 6, 10, 10, 10, 10, 11, 6, 17, 22, 5, 4]
Generation:98, Observation:[[100, 3], [100, 1], [66, 55], [97, 19], [36, 0], [100, 16], [100, 54], [11, 100], [59, 48], [85, 8], [100, 0], [100, 14], [75, 71], [100, 0], [100, 30], [100, 1], [100, 6], [100, 5], [12, 100], [10, 100], [100, 26], [0, 100], [18, 80], [100, 44], [95, 48]], Rewards:[9, 9, 7, 6, 5, 5, 5, 10, 10, 16, 8, 6, 4, 8, 5, 9, 9, 9, 10, 10, 5, 18, 22, 4, 4]
Generation:99, Observation:[[100, 3], [100, 1], [68, 55], [97, 18], [34, 0], [100, 16], [100, 53], [11, 100], [59, 46], [83, 8], [100, 0], [100, 17], [78, 71], [100, 0], [98, 30], [100, 1], [100, 6], [100, 5], [12, 100], [10, 100], [99, 26], [0, 100], [18, 82], [100, 41], [95, 46]], Rewards:[11, 11, 7, 7, 5, 7, 7, 10, 12, 16, 10, 7, 4, 10, 5, 11, 10, 10, 10, 10, 6, 19, 21, 6, 4]
Generation:100, Observation:[[100, 1], [100, 1], [65, 55], [99, 18], [33, 0], [100, 16], [100, 53], [11, 100], [58, 46], [82, 8], [100, 0], [100, 17], [76, 71], [100, 0], [97, 30], [100, 1], [100, 6], [100, 5], [12, 100], [10, 100], [99, 27], [0, 100], [18, 84], [100, 43], [95, 49]], Rewards:[12, 12, 7, 7, 5, 8, 7, 10, 12, 16, 11, 7, 4, 11, 4, 12, 10, 10, 10, 10, 5, 19, 16, 7, 4]
Generation:0, Observation:[[0, 1], [6, 3], [8, 10], [3, 3], [2, 5], [8, 0], [4, 6], [2, 4], [1, 2], [5, 1], [8, 10], [5, 6], [8, 10], [2, 3], [6, 10], [6, 1], [9, 0], [3, 12], [2, 8], [7, 4], [9, 6], [2, 3], [0, 8], [7, 2], [7, 8]], Rewards:[2, 9, 17, 10, 9, 9, 9, 10, 6, 7, 17, 9, 17, 8, 12, 7, 10, 14, 6, 10, 17, 8, 8, 9, 14]
Generation:1, Observation:[[1, 1], [7, 3], [9, 10], [4, 3], [5, 5], [11, 0], [7, 6], [2, 5], [1, 0], [3, 1], [8, 13], [5, 5], [8, 7], [2, 0], [4, 10], [7, 1], [9, 3], [3, 13], [2, 9], [7, 1], [9, 8], [2, 4], [0, 11], [7, 3], [9, 8]], Rewards:[3, 9, 17, 10, 14, 9, 11, 10, 1, 7, 17, 14, 15, 1, 11, 9, 11, 10, 8, 9, 16, 10, 9, 9, 16]
Generation:2, Observation:[[0, 1], [10, 3], [8, 10], [7, 3], [8, 5], [12, 0], [8, 6], [2, 6], [1, 0], [2, 1], [6, 13], [6, 5], [8, 8], [5, 0], [7, 10], [9, 1], [9, 5], [3, 15], [2, 11], [7, 0], [9, 10], [2, 6], [0, 12], [7, 4], [9, 9]], Rewards:[4, 15, 12, 11, 11, 12, 12, 11, 1, 5, 9, 10, 13, 5, 10, 15, 12, 11, 11, 7, 13, 11, 11, 10, 14]
Generation:3, Observation:[[1, 1], [10, 0], [9, 10], [7, 5], [8, 7], [14, 0], [5, 6], [2, 8], [1, 0], [4, 1], [3, 13], [9, 5], [8, 7], [6, 0], [7, 13], [9, 0], [9, 6], [3, 16], [2, 10], [7, 0], [9, 12], [2, 7], [0, 15], [7, 7], [9, 11]], Rewards:[6, 15, 13, 8, 11, 10, 10, 12, 1, 12, 8, 12, 11, 7, 10, 11, 9, 10, 10, 7, 13, 10, 8, 11, 13]
Generation:4, Observation:[[4, 1], [10, 0], [8, 10], [7, 2], [8, 8], [15, 0], [5, 3], [2, 10], [2, 0], [1, 1], [1, 13], [10, 5], [8, 8], [7, 0], [5, 13], [9, 2], [9, 9], [3, 19], [2, 8], [7, 0], [9, 10], [4, 7], [0, 17], [7, 4], [11, 11]], Rewards:[10, 13, 12, 12, 12, 9, 13, 8, 2, 6, 9, 18, 12, 8, 11, 14, 13, 7, 9, 8, 13, 10, 5, 11, 19]
Generation:5, Observation:[[7, 1], [9, 0], [10, 10], [7, 5], [8, 10], [18, 0], [6, 3], [2, 11], [2, 3], [3, 1], [1, 12], [13, 5], [8, 10], [8, 0], [2, 13], [9, 1], [9, 10], [3, 20], [2, 11], [7, 0], [9, 11], [4, 10], [0, 18], [7, 3], [11, 9]], Rewards:[11, 11, 12, 11, 11, 5, 11, 9, 8, 10, 12, 15, 11, 10, 10, 13, 10, 6, 9, 8, 14, 8, 8, 10, 11]
Generation:6, Observation:[[9, 1], [12, 0], [7, 10], [7, 8], [5, 10], [20, 0], [9, 3], [2, 14], [2, 6], [0, 1], [1, 9], [14, 5], [8, 13], [6, 0], [0, 13], [12, 1], [9, 7], [3, 22], [2, 13], [9, 0], [9, 8], [4, 12], [0, 21], [7, 6], [14, 9]], Rewards:[14, 13, 10, 10, 13, 4, 16, 12, 11, 4, 13, 11, 11, 9, 11, 14, 10, 7, 12, 12, 9, 11, 2, 11, 13]
Generation:7, Observation:[[12, 1], [14, 0], [9, 10], [8, 8], [3, 10], [22, 0], [12, 3], [2, 17], [2, 9], [3, 1], [1, 6], [15, 5], [8, 10], [9, 0], [2, 13], [9, 1], [6, 7], [3, 25], [2, 10], [9, 0], [9, 11], [4, 14], [1, 21], [7, 7], [14, 6]], Rewards:[14, 10, 11, 11, 14, 1, 13, 7, 11, 10, 8, 10, 11, 12, 10, 14, 13, 6, 11, 12, 14, 15, 1, 12, 10]
Generation:8, Observation:[[10, 1], [15, 0], [10, 10], [10, 8], [4, 10], [23, 0], [14, 3], [2, 14], [2, 10], [1, 1], [1, 3], [17, 5], [8, 9], [12, 0], [1, 13], [9, 3], [6, 5], [3, 26], [2, 11], [9, 0], [9, 9], [4, 16], [1, 24], [7, 9], [14, 7]], Rewards:[16, 11, 13, 11, 14, 2, 11, 13, 15, 4, 5, 11, 11, 12, 11, 13, 16, 7, 15, 11, 10, 12, 0, 11, 11]
Generation:9, Observation:[[11, 1], [15, 0], [9, 10], [12, 8], [2, 10], [23, 3], [14, 6], [2, 15], [2, 12], [3, 1], [1, 0], [18, 5], [8, 8], [15, 0], [2, 13], [9, 0], [6, 8], [3, 28], [2, 8], [9, 0], [9, 12], [4, 17], [2, 24], [5, 9], [14, 8]], Rewards:[16, 10, 14, 12, 12, 8, 11, 8, 12, 11, 0, 10, 9, 10, 11, 11, 12, 7, 7, 11, 12, 13, 2, 17, 9]
Generation:10, Observation:[[13, 1], [15, 0], [12, 10], [14, 8], [3, 10], [23, 6], [14, 9], [2, 17], [2, 10], [1, 1], [1, 0], [20, 5], [8, 10], [18, 0], [2, 10], [10, 0], [6, 6], [3, 31], [2, 11], [9, 0], [9, 11], [4, 18], [5, 24], [8, 9], [13, 8]], Rewards:[13, 11, 12, 10, 12, 9, 11, 9, 12, 4, 0, 9, 13, 9, 12, 12, 12, 6, 14, 11, 17, 13, 10, 12, 11]
Generation:11, Observation:[[15, 1], [14, 0], [11, 10], [17, 8], [6, 10], [23, 8], [15, 9], [2, 19], [2, 11], [1, 4], [1, 0], [22, 5], [8, 7], [18, 0], [4, 10], [13, 0], [9, 6], [3, 32], [4, 11], [9, 0], [9, 9], [4, 20], [7, 24], [9, 9], [13, 11]], Rewards:[13, 12, 14, 11, 13, 11, 12, 8, 17, 5, 0, 9, 11, 8, 15, 12, 10, 4, 16, 9, 11, 10, 10, 11, 16]
Generation:12, Observation:[[14, 1], [16, 0], [11, 11], [17, 11], [9, 10], [23, 11], [15, 10], [2, 22], [2, 12], [2, 4], [1, 0], [25, 5], [8, 10], [17, 0], [7, 10], [14, 0], [11, 6], [4, 32], [4, 10], [9, 0], [9, 6], [4, 22], [10, 24], [12, 9], [14, 11]], Rewards:[14, 12, 14, 17, 7, 16, 12, 6, 18, 6, 0, 10, 7, 10, 9, 11, 11, 4, 11, 7, 11, 6, 13, 11, 15]
Generation:13, Observation:[[17, 1], [16, 0], [13, 11], [17, 14], [8, 10], [23, 14], [15, 13], [2, 25], [2, 14], [5, 4], [2, 0], [27, 5], [8, 11], [17, 0], [8, 10], [14, 0], [13, 6], [4, 33], [4, 13], [9, 0], [9, 7], [4, 23], [13, 24], [12, 11], [14, 14]], Rewards:[14, 13, 10, 17, 8, 16, 14, 7, 13, 11, 0, 10, 7, 12, 8, 13, 8, 5, 11, 8, 14, 7, 12, 10, 15]
Generation:14, Observation:[[14, 1], [17, 0], [11, 11], [17, 11], [9, 10], [23, 15], [15, 15], [2, 28], [2, 17], [7, 4], [2, 0], [28, 5], [8, 14], [17, 0], [11, 10], [14, 0], [14, 6], [4, 35], [6, 13], [9, 0], [6, 7], [4, 26], [15, 24], [12, 13], [16, 14]], Rewards:[14, 14, 9, 16, 9, 19, 16, 6, 12, 11, 0, 10, 11, 14, 9, 10, 11, 4, 10, 8, 11, 7, 14, 12, 15]
Generation:15, Observation:[[15, 1], [17, 0], [11, 14], [17, 12], [11, 10], [23, 12], [18, 15], [2, 26], [2, 19], [5, 4], [2, 0], [29, 5], [8, 17], [17, 2], [13, 10], [15, 0], [16, 6], [4, 37], [6, 16], [9, 0], [7, 7], [4, 29], [17, 24], [15, 13], [16, 15]], Rewards:[12, 12, 11, 13, 11, 13, 18, 7, 12, 10, 0, 10, 14, 16, 10, 9, 13, 4, 14, 7, 13, 7, 15, 11, 14]
Generation:16, Observation:[[17, 1], [18, 0], [14, 14], [17, 13], [12, 10], [23, 13], [18, 18], [2, 28], [2, 22], [6, 4], [2, 0], [32, 5], [8, 15], [18, 2], [13, 11], [16, 0], [16, 9], [4, 38], [6, 19], [9, 0], [8, 7], [4, 31], [19, 24], [17, 13], [16, 18]], Rewards:[15, 13, 13, 12, 12, 14, 16, 7, 10, 9, 0, 9, 14, 17, 11, 9, 9, 4, 12, 8, 12, 7, 19, 12, 12]
Generation:17, Observation:[[19, 1], [19, 0], [17, 14], [20, 13], [15, 10], [23, 16], [18, 19], [4, 28], [2, 23], [9, 4], [2, 0], [33, 5], [8, 17], [18, 1], [11, 11], [19, 0], [19, 9], [4, 40], [6, 16], [9, 0], [10, 7], [4, 34], [19, 23], [17, 15], [18, 18]], Rewards:[14, 12, 11, 17, 9, 16, 14, 9, 10, 11, 0, 10, 12, 14, 12, 12, 13, 2, 12, 6, 14, 5, 14, 10, 14]
Generation:18, Observation:[[22, 1], [22, 0], [20, 14], [23, 13], [15, 13], [23, 18], [19, 19], [4, 29], [2, 20], [8, 4], [2, 0], [35, 5], [8, 19], [18, 0], [12, 11], [19, 2], [19, 12], [4, 41], [6, 18], [9, 0], [10, 10], [4, 37], [16, 23], [20, 15], [21, 18]], Rewards:[15, 13, 15, 16, 10, 14, 14, 10, 14, 10, 0, 10, 13, 10, 11, 14, 11, 2, 10, 7, 13, 3, 14, 15, 14]
Generation:19, Observation:[[20, 1], [22, 3], [19, 14], [25, 13], [16, 13], [23, 20], [19, 16], [4, 32], [2, 21], [7, 4], [2, 0], [38, 5], [8, 17], [21, 0], [12, 9], [17, 2], [19, 10], [4, 44], [3, 18], [9, 0], [10, 11], [4, 40], [19, 23], [20, 17], [20, 18]], Rewards:[13, 15, 12, 15, 10, 20, 12, 9, 11, 10, 0, 9, 12, 12, 12, 13, 9, 3, 15, 7, 14, 3, 14, 15, 16]
Generation:20, Observation:[[21, 1], [22, 1], [19, 13], [28, 13], [17, 13], [23, 19], [22, 16], [4, 33], [2, 24], [9, 4], [2, 0], [38, 7], [11, 17], [19, 0], [12, 11], [18, 2], [22, 10], [4, 47], [3, 19], [9, 0], [9, 11], [4, 42], [20, 23], [20, 19], [20, 19]], Rewards:[14, 13, 11, 15, 10, 18, 17, 10, 11, 10, 0, 9, 13, 10, 11, 12, 13, 3, 12, 5, 11, 3, 14, 14, 14]
Generation:21, Observation:[[21, 0], [23, 1], [18, 13], [30, 13], [18, 13], [23, 22], [22, 17], [4, 34], [2, 27], [9, 2], [2, 0], [41, 7], [11, 18], [22, 0], [14, 11], [18, 4], [22, 11], [4, 50], [3, 21], [9, 0], [12, 11], [4, 45], [21, 23], [23, 19], [22, 19]], Rewards:[11, 16, 10, 15, 10, 18, 14, 10, 11, 9, 0, 9, 12, 11, 9, 13, 10, 3, 13, 5, 11, 3, 14, 18, 15]
Generation:22, Observation:[[22, 0], [23, 0], [18, 15], [32, 13], [21, 13], [23, 23], [22, 20], [4, 35], [2, 29], [7, 2], [2, 0], [44, 7], [12, 18], [24, 0], [15, 11], [18, 7], [22, 13], [4, 52], [3, 24], [9, 0], [14, 11], [4, 46], [24, 23], [23, 20], [22, 21]], Rewards:[11, 14, 12, 14, 10, 16, 13, 10, 10, 10, 0, 7, 12, 16, 10, 10, 10, 3, 13, 5, 11, 4, 18, 15, 14]
Generation:23, Observation:[[25, 0], [24, 0], [19, 15], [33, 13], [21, 14], [23, 25], [25, 20], [4, 37], [2, 30], [6, 2], [5, 0], [46, 7], [12, 20], [24, 0], [15, 14], [20, 7], [22, 15], [4, 54], [5, 24], [9, 0], [15, 11], [4, 47], [24, 20], [23, 21], [25, 21]], Rewards:[15, 14, 11, 12, 10, 14, 16, 8, 11, 10, 4, 7, 11, 14, 10, 11, 12, 1, 15, 5, 11, 2, 14, 16, 18]
Generation:24, Observation:[[22, 0], [27, 0], [17, 15], [34, 13], [21, 15], [23, 23], [25, 22], [3, 37], [2, 32], [3, 2], [7, 0], [48, 7], [12, 21], [25, 0], [12, 14], [21, 7], [22, 18], [4, 57], [5, 25], [9, 0], [15, 14], [4, 50], [24, 19], [23, 19], [25, 23]], Rewards:[11, 16, 12, 11, 10, 16, 17, 9, 9, 6, 5, 7, 13, 15, 12, 11, 12, 3, 16, 5, 11, 4, 15, 14, 16]
Generation:25, Observation:[[24, 0], [24, 0], [17, 17], [37, 13], [21, 17], [23, 21], [25, 24], [3, 39], [2, 34], [4, 2], [10, 0], [51, 7], [12, 23], [28, 0], [14, 14], [23, 7], [22, 20], [2, 57], [2, 25], [9, 0], [18, 14], [4, 53], [25, 19], [23, 20], [25, 26]], Rewards:[14, 14, 11, 11, 10, 13, 18, 11, 9, 9, 5, 7, 14, 15, 12, 12, 12, 0, 14, 5, 11, 5, 14, 12, 18]
Generation:26, Observation:[[26, 0], [27, 0], [17, 19], [40, 13], [21, 20], [23, 18], [25, 27], [3, 40], [2, 36], [7, 2], [12, 0], [51, 4], [12, 22], [28, 0], [17, 14], [23, 9], [22, 18], [0, 57], [2, 28], [9, 0], [18, 17], [4, 55], [25, 16], [23, 22], [26, 26]], Rewards:[16, 17, 12, 10, 13, 11, 17, 8, 10, 10, 5, 8, 14, 17, 11, 13, 12, 1, 15, 5, 12, 3, 11, 12, 17]
